row	column	A	B	Y	Z	u	coefficient
1	0	1	1	0	1	0	-37937509443977726647690516241812973445120000
1	0	1	1	0	0	1	75738030178869591115177648432695476920320000
1	0	1	1	0	0	0	-5981232146392571778053603158937162374656000000
1	0	1	0	6	0	0	-174952294418232960651220746240000000
1	0	1	0	5	1	0	183017731057784729756481827635200000
1	0	1	0	5	0	0	138103178789966719163525817355468800000
1	0	1	0	4	2	0	-19928334776112063970921886515200000
1	0	1	0	4	1	0	-127745166020480553438456350417879040000
1	0	1	0	4	0	0	-43756245043623553428011126240646266880000
1	0	1	0	3	3	0	-10298264141435394576089088000000000
1	0	1	0	3	2	0	15195041923374828985156334455357440000
1	0	1	0	3	1	0	33858151046232875404892839591257047040000
1	0	1	0	3	0	0	7187124788757556977915503890936163205120000
1	0	1	0	2	4	0	708863848402136326654132224000000
1	0	1	0	2	3	0	4658970079144242069599932215459840000
1	0	1	0	2	2	0	-3708377743485025975615530497574174720000
1	0	1	0	2	1	0	-4316905216641844371366707404756899594240000
1	0	1	0	2	0	0	-649322843275071139105664485325830984826880000
1	0	1	0	1	5	0	141471103357092289126072320000000
1	0	1	0	1	4	0	-408535911400241192346194269962240000
1	0	1	0	1	3	0	-644814019728372961800323107804938240000
1	0	1	0	1	2	0	364062097364480332235485043235804610560000
1	0	1	0	1	1	0	267132647394318856683013325720704174325760000
1	0	1	0	1	0	0	30722269798266810923536997093277104115302400000
1	0	1	0	0	6	0	433428625481287650508800000000
1	0	1	0	0	5	0	-31511752066961267821507510272000000
1	0	1	0	0	4	0	46595106747300045359834766991687680000
1	0	1	0	0	3	0	27885104423620754682016210207588024320000
1	0	1	0	0	2	0	-12528404985005021647724059532517437767680000
1	0	1	0	0	1	0	-6459002292568125120852123075317495656366080000
1	0	1	0	0	0	0	-596575153478627400507161267415130529597890560000
1	0	0	6	0	0	1	-734622917953825640431042560000000
1	0	0	6	0	0	0	649273372042059642414366720000000
1	0	0	5	1	0	1	-790519769746128976474128384000000
1	0	0	5	1	0	0	32075706368541790618943127552000000
1	0	0	5	0	1	1	164107251938966193929871360000000
1	0	0	5	0	1	0	15136254055493531008120258560000000
1	0	0	5	0	0	2	-1087724893506893565183000576000000
1	0	0	5	0	0	1	-11972008098856641771259886960640000
1	0	0	5	0	0	0	-3785044710319031309785185228226560000
1	0	0	4	2	0	1	21218907679594625821683253248000000
1	0	0	4	2	0	0	247996852147020070839963038515200000
1	0	0	4	1	1	1	1117443943061359024708067328000000
1	0	0	4	1	1	0	73993894578017827141598724096000000
1	0	0	4	1	0	2	-11286745365565648523428311859200000
1	0	0	4	1	0	1	-6510313768355325973077628260188160000
1	0	0	4	1	0	0	-58603251908869388743209191362068480000
1	0	0	4	0	2	1	216403124532192807011573760000000
1	0	0	4	0	2	0	-4408761482850653384660582400000000
1	0	0	4	0	1	2	-31991908632555693093617664000000
1	0	0	4	0	1	1	-144247894717869240591084366643200000
1	0	0	4	0	1	0	-8465430950847586188419174204866560000
1	0	0	4	0	0	2	1519935579132720978877775216640000000
1	0	0	4	0	0	1	488397252336302107658141422071275520000
1	0	0	4	0	0	0	3428462045895009861199843809882685440000
1	0	0	3	3	0	1	-8418466693042296228843533107200000
1	0	0	3	3	0	0	436978427920482139541815335321600000
1	0	0	3	2	1	1	-1418439603321625668274225152000000
1	0	0	3	2	1	0	-147274711893786636174131763609600000
1	0	0	3	2	0	2	89756498859498252543453718118400000
1	0	0	3	2	0	1	5557101809008538393785562168033280000
1	0	0	3	2	0	0	-135714782114639615108039251443056640000
1	0	0	3	1	2	1	562650561819719630473125888000000
1	0	0	3	1	2	0	-38811846290924623190883434496000000
1	0	0	3	1	1	2	6046470731553025994693738496000000
1	0	0	3	1	1	1	964119881511662565139208032665600000
1	0	0	3	1	1	0	52981377948647185070032411970764800000
1	0	0	3	1	0	2	-26653294070597457619882619299430400000
1	0	0	3	1	0	1	-1113167200479360411442707857903984640000
1	0	0	3	1	0	0	13209575109674694130504697878739681280000
1	0	0	3	0	3	1	2956118672227844678860800000000
1	0	0	3	0	3	0	-2279862336552892936666398720000000
1	0	0	3	0	2	2	831789624446448020434059264000000
1	0	0	3	0	2	1	-49356162805475471181391096381440000
1	0	0	3	0	2	0	5282855488201406347485417095331840000
1	0	0	3	0	1	2	-891718467292382972521678553088000000
1	0	0	3	0	1	1	-108700117608224780180519453629194240000
1	0	0	3	0	1	0	-4481052499855703910181926885285888000000
1	0	0	3	0	0	2	1973559732881651799257293541203968000000
1	0	0	3	0	0	1	69842530923300305403219455241184727040000
1	0	0	3	0	0	0	-386692383594240428621538078629026652160000
1	0	0	2	4	0	1	-28856148639996277417722996326400000
1	0	0	2	4	0	0	-190158483049305148384325900697600000
1	0	0	2	3	1	1	22001533332516996828437230387200000
1	0	0	2	3	1	0	-54165855971431516817838440448000000
1	0	0	2	3	0	2	122081123341832524845245005824000000
1	0	0	2	3	0	1	19454748587517822515763498757324800000
1	0	0	2	3	0	0	153778486310637313579232903225671680000
1	0	0	2	2	2	1	-6584375837295677941431386112000000
1	0	0	2	2	2	0	2835312524697871037174729932800000
1	0	0	2	2	1	2	-104843882970611517406403808460800000
1	0	0	2	2	1	1	-9571746455024980833258536890368000000
1	0	0	2	2	1	0	14544046171701848830946859916001280000
1	0	0	2	2	0	2	-48555348220921265546798323571097600000
1	0	0	2	2	0	1	-4610805018754427642693080302756249600000
1	0	0	2	2	0	0	-38947478573797907772693581417770352640000
1	0	0	2	1	3	1	-342318542243984413812080640000000
1	0	0	2	1	3	0	-11574817362598138696507097088000000
1	0	0	2	1	2	2	2245831986005409655171960012800000
1	0	0	2	1	2	1	1568026565629260551975948760023040000
1	0	0	2	1	2	0	-5117753355327853758478515334348800000
1	0	0	2	1	1	2	30336415338569675504178957336576000000
1	0	0	2	1	1	1	1423693060032173222022021158593904640000
1	0	0	2	1	1	0	-86316859370313085249255768845189120000
1	0	0	2	1	0	2	6375630427151220724576138831326412800000
1	0	0	2	1	0	1	462021986564662877959222097780988395520000
1	0	0	2	1	0	0	3977294115181377977526432756043354521600000
1	0	0	2	0	4	1	-8947592187279331935191040000000
1	0	0	2	0	4	0	615811327690449606771179520000000
1	0	0	2	0	3	2	287927177693001237842558976000000
1	0	0	2	0	3	1	38511695702709030869397760573440000
1	0	0	2	0	3	0	1513914642683798751964050643353600000
1	0	0	2	0	2	2	-308186053834567130494092361728000000
1	0	0	2	0	2	1	-86461411916867549288255363045376000000
1	0	0	2	0	2	0	679086478281657879669404343713218560000
1	0	0	2	0	1	2	-2194861209492642359915869515915264000000
1	0	0	2	0	1	1	-72212162998898005207536235767184834560000
1	0	0	2	0	1	0	-126504863048953032990869720299020779520000
1	0	0	2	0	0	2	-275814514621868206521760318200619008000000
1	0	0	2	0	0	1	-16614327934122109398022287376427304038400000
1	0	0	2	0	0	0	-142532420221275048641851607796751415808000000
1	0	0	1	5	0	1	31399465880100958036328448000000000
1	0	0	1	5	0	0	-70510166626152747578333331456000000
1	0	0	1	4	1	1	-25365870904367948283546461798400000
1	0	0	1	4	1	0	153140290104923483064666528153600000
1	0	0	1	4	0	1	-16071402967199911474877716778188800000
1	0	0	1	4	0	0	100556599306899780141388464881664000000
1	0	0	1	3	2	1	-2281984159299647487778986393600000
1	0	0	1	3	2	0	-239169376143077524521679414886400000
1	0	0	1	3	1	1	9489078430021121806096913616076800000
1	0	0	1	3	1	0	-100615351487346209695084100913070080000
1	0	0	1	3	0	1	3156744798679610229657481823846400000000
1	0	0	1	3	0	0	-36946358899914061151799426071169269760000
1	0	0	1	2	3	1	1298458974787459324079505408000000
1	0	0	1	2	3	0	27158918642763952425600850329600000
1	0	0	1	2	2	1	1338482378794855412857050181140480000
1	0	0	1	2	2	0	86124878805880895465013347669114880000
1	0	0	1	2	1	1	-1126969001359136247975476977038458880000
1	0	0	1	2	1	0	23742796069618569003392428127047188480000
1	0	0	1	2	0	1	-293226310722436484756262208558133575680000
1	0	0	1	2	0	0	5777167541179058513222567610168076861440000
1	0	0	1	1	4	1	39262132039222441821339648000000
1	0	0	1	1	4	0	8551450342876635758036385792000000
1	0	0	1	1	3	1	-306344603523295574497857444249600000
1	0	0	1	1	3	0	-8643199746745721994844942319616000000
1	0	0	1	1	2	1	-261849633204289011078466593054720000000
1	0	0	1	1	2	0	-10388017638009655888909150391879761920000
1	0	0	1	1	1	1	37386871099447760258160611157449932800000
1	0	0	1	1	1	0	-2389994413491803610498389438519439360000000
1	0	0	1	1	0	1	12544424902367145478998771351325072588800000
1	0	0	1	1	0	0	-413155814231504885214431762781847490027520000
1	0	0	1	0	5	1	195042881466579442728960000000
1	0	0	1	0	5	0	11848855049094701145784320000000
1	0	0	1	0	4	1	-5975424996678654166623615713280000
1	0	0	1	0	4	0	-1225670010466322168888393813852160000
1	0	0	1	0	3	1	17074332062746436020572463428403200000
1	0	0	1	0	3	0	675363013257395605312080751817687040000
1	0	0	1	0	2	1	16812501325394134644064523089294295040000
1	0	0	1	0	2	0	425195779392391836196368152295583334400000
1	0	0	1	0	1	1	558367040684977045231477656919036723200000
1	0	0	1	0	1	0	86421836211832549008831481807230089994240000
1	0	0	1	0	0	1	-185920401562189589377856539218385018183680000
1	0	0	1	0	0	0	11143091509049672762003744723577090913628160000
1	0	0	0	6	0	0	678228463010180693584694476800000000
1	0	0	0	5	1	0	-759871813840462822359606755328000000
1	0	0	0	5	0	0	-445554062829745537504419257647104000000
1	0	0	0	4	2	0	105519267708409915371713514700800000
1	0	0	0	4	1	0	427589172895058777337302345239756800000
1	0	0	0	4	0	0	121121938405304527020763643486561894400000
1	0	0	0	3	3	0	55755972319020025711602696192000000
1	0	0	0	3	2	0	-55351130877113320380675327503892480000
1	0	0	0	3	1	0	-95215860503962840839769875271864811520000
1	0	0	0	3	0	0	-17448873895701127438239609062068251525120000
1	0	0	0	2	4	0	-5682394912077842810820938956800000
1	0	0	0	2	3	0	-19762214130250136771122967693230080000
1	0	0	0	2	2	0	10420267118057459268027051037533143040000
1	0	0	0	2	1	0	10496417433497933022403304181528485560320000
1	0	0	0	2	0	0	1405675302594560512341366708700284755312640000
1	0	0	0	1	5	0	-1154341789671803773847076864000000
1	0	0	0	1	4	0	1904956351104141086486085060526080000
1	0	0	0	1	3	0	2310913807164271575068569320731443200000
1	0	0	0	1	2	0	-838147557127618723346225667140115824640000
1	0	0	0	1	1	0	-573535203174267170405323008278445878476800000
1	0	0	0	1	0	0	-60072654760004597949065575527795445652766720000
1	0	0	0	0	6	0	-7021543732796859938242560000000
1	0	0	0	0	5	0	169663091912104276403221514158080000
1	0	0	0	0	4	0	-156279902294546383317643636628520960000
1	0	0	0	0	3	0	-89766927677370140316467119488959447040000
1	0	0	0	0	2	0	24556121576898714600950333363969113620480000
1	0	0	0	0	1	0	12443577964631566770783033198748452793466880000
1	0	0	0	0	0	0	1064504790136116360739871770722299052289597440000
1	1	10	0	0	0	1	-62162254007088904509603840000000
1	1	10	0	0	0	0	-199887008394052345638666240000000
1	1	9	1	0	0	1	-1390468544491654983168000000000
1	1	9	1	0	0	0	-32224304912456320570368000000000
1	1	9	0	1	0	1	-6860334593057021956915200000000
1	1	9	0	1	0	0	-22059878302225274196787200000000
1	1	9	0	0	0	1	8710445155818671971909632000000
1	1	9	0	0	0	0	8331679124091516803385964953600000
1	1	8	1	0	0	1	337487139316313214094817280000000
1	1	8	1	0	0	0	15585798880799368290107596800000000
1	1	8	0	1	0	1	-1502040160497124869951356928000000
1	1	8	0	1	0	0	-2038899877753660203334238208000000
1	1	8	0	0	1	1	202807931428195090729205760000000
1	1	8	0	0	1	0	798502446472465608921907200000000
1	1	8	0	0	0	1	210349903895004186758543722905600000
1	1	8	0	0	0	0	293181594398440806279208547450880000
1	1	7	2	0	0	1	-7609221404052184832256000000000
1	1	7	2	0	0	0	-37111385456519540474880000000000
1	1	7	1	1	0	1	76873319896035109262745600000000
1	1	7	1	1	0	0	2838042857155433233854873600000000
1	1	7	1	0	1	1	3734183253386961745920000000000
1	1	7	1	0	1	0	140124991433266810865664000000000
1	1	7	1	0	0	2	2884633048233535083724800000000
1	1	7	1	0	0	1	-62571200225644472656457281536000000
1	1	7	1	0	0	0	-860883366045859146135291882700800000
1	1	7	0	2	0	1	-235755775366620014913454080000000
1	1	7	0	2	0	0	-551204125684897738047160320000000
1	1	7	0	1	1	1	22306524607234880402227200000000
1	1	7	0	1	1	0	87880663737341357860454400000000
1	1	7	0	1	0	1	71909171112322452701442274099200000
1	1	7	0	1	0	0	276854432013486502623808811827200000
1	1	7	0	0	1	1	-5827797910031982094217576448000000
1	1	7	0	0	1	0	-49268974189699633269805409894400000
1	1	7	0	0	0	1	-4617360390987277645766083845488640000
1	1	7	0	0	0	0	-27396571820056941806605905492049920000
1	1	6	2	0	0	1	3738683511702816849299128320000000
1	1	6	2	0	0	0	41288853660352087392534159360000000
1	1	6	1	2	0	1	5993505211733430792192000000000
1	1	6	1	2	0	0	138900329822206401748992000000000
1	1	6	1	1	0	1	-17047145058200637078636343296000000
1	1	6	1	1	0	0	-91779152603986666220855574528000000
1	1	6	1	0	1	1	391057428141967152914472960000000
1	1	6	1	0	1	0	-38246906977643879012961239040000000
1	1	6	1	0	0	2	-1443410699632190001102510489600000
1	1	6	1	0	0	1	3865341509387085191555954538086400000
1	1	6	1	0	0	0	15381312372563567863356797277634560000
1	1	6	0	3	0	1	-9047822556921879704371200000000
1	1	6	0	3	0	0	-29093896485431433540403200000000
1	1	6	0	2	0	1	-3065930071934286620157050880000000
1	1	6	0	2	0	0	40444064414311247305951975833600000
1	1	6	0	1	1	1	1961200097927066414170570752000000
1	1	6	0	1	1	0	-403784274641494981652250624000000
1	1	6	0	1	0	1	1703486279229563142756941494026240000
1	1	6	0	1	0	0	-11194345615328614985501633365278720000
1	1	6	0	0	2	1	-202525244106051199467847680000000
1	1	6	0	0	2	0	-970987575258151573036400640000000
1	1	6	0	0	1	1	-300298565344481015797378754150400000
1	1	6	0	0	1	0	642491146997558123518539528929280000
1	1	6	0	0	0	1	-145646677186617411182039214310686720000
1	1	6	0	0	0	0	810632526535860877709906110668472320000
1	1	5	3	0	0	1	7087658528988439167744000000000
1	1	5	3	0	0	0	302587359164123941011456000000000
1	1	5	2	1	0	1	736081168247290613295820800000000
1	1	5	2	1	0	0	7263572986194520220334489600000000
1	1	5	2	0	1	1	24854422742442588708864000000000
1	1	5	2	0	1	0	259481527895555255144448000000000
1	1	5	2	0	0	2	1189897023391597503037440000000
1	1	5	2	0	0	1	-238250187411779930789399095296000000
1	1	5	2	0	0	0	-2261122467415681462792338707251200000
1	1	5	1	2	0	1	-1601042676897555766726410240000000
1	1	5	1	2	0	0	2568042934545355264882114560000000
1	1	5	1	1	1	1	51141191645655370200268800000000
1	1	5	1	1	1	0	-6478511843646991673111347200000000
1	1	5	1	1	0	2	-259823936509685472388349952000000
1	1	5	1	1	0	1	878069359837565204529869262028800000
1	1	5	1	1	0	0	-1064808733806474582101266435276800000
1	1	5	1	0	2	1	-2759721326306636212224000000000
1	1	5	1	0	2	0	-205709289046783006003200000000000
1	1	5	1	0	1	2	-9651913703686424367267840000000
1	1	5	1	0	1	1	47295108513720163918221852672000000
1	1	5	1	0	1	0	1906629793574028306716082261196800000
1	1	5	1	0	0	2	75630723923267610189572582277120000
1	1	5	1	0	0	1	-101248085579054112977720840881274880000
1	1	5	1	0	0	0	39598536472904946115614155928698880000
1	1	5	0	3	0	1	-1522151488398351880507097088000000
1	1	5	0	3	0	0	1871914302731422872619057152000000
1	1	5	0	2	1	1	335912602605816445239951360000000
1	1	5	0	2	1	0	877145762959937366621552640000000
1	1	5	0	2	0	1	855381376632423452480790095462400000
1	1	5	0	2	0	0	-1276209229298859313852512974929920000
1	1	5	0	1	2	1	-22104859899545670175948800000000
1	1	5	0	1	2	0	-106190013242915474374656000000000
1	1	5	0	1	1	1	-164908088420659630348227202252800000
1	1	5	0	1	1	0	-327087976991050798424740351180800000
1	1	5	0	1	0	1	-139528799721562079074315348167229440000
1	1	5	0	1	0	0	242075588226835798571994662029885440000
1	1	5	0	0	2	1	6944773048699008097552564224000000
1	1	5	0	0	2	0	69894247049663084019971437363200000
1	1	5	0	0	1	1	14854281933103796699287062915317760000
1	1	5	0	0	1	0	22478171156792886946142232929894400000
1	1	5	0	0	0	1	6958749137622595727196114950021775360000
1	1	5	0	0	0	0	-13659681994476073413509164968498954240000
1	1	4	3	0	0	1	6287271084994603257681684480000000
1	1	4	3	0	0	0	17727685882241420257842954240000000
1	1	4	2	2	0	1	37941935535295532218368000000000
1	1	4	2	2	0	0	279155124099041827405824000000000
1	1	4	2	1	0	1	-31391903532573039172869402624000000
1	1	4	2	1	0	0	-296290015068070309060161699840000000
1	1	4	2	0	1	1	-1015606061142446164228485120000000
1	1	4	2	0	1	0	-82127201833123000172633456640000000
1	1	4	2	0	0	2	-2576265102660024384192744652800000
1	1	4	2	0	0	1	6528529292730938578849045141094400000
1	1	4	2	0	0	0	49124215576302263026047109094768640000
1	1	4	1	3	0	1	-53392988801476122447052800000000
1	1	4	1	3	0	0	323283576030855426323251200000000
1	1	4	1	2	1	1	-3657054027498364551168000000000
1	1	4	1	2	1	0	-315725664374025472917504000000000
1	1	4	1	2	0	2	-12433983693494439473971200000000
1	1	4	1	2	0	1	57025734390853705369049186304000000
1	1	4	1	2	0	0	-369445623387063638253313366425600000
1	1	4	1	1	1	1	22614292469371451753863766016000000
1	1	4	1	1	1	0	199318148287246314146287779840000000
1	1	4	1	1	0	2	8477719745217435730647377510400000
1	1	4	1	1	0	1	-12886894248984404829728394404659200000
1	1	4	1	1	0	0	88748515650043881407378433699348480000
1	1	4	1	0	2	1	-608600497550118340741816320000000
1	1	4	1	0	2	0	21836988818818142746719191040000000
1	1	4	1	0	1	2	2179513505449143313055259033600000
1	1	4	1	0	1	1	-5534939631312921429147910997606400000
1	1	4	1	0	1	0	-31268494633664305984980942878146560000
1	1	4	1	0	0	2	-1225444634710972788477311088721920000
1	1	4	1	0	0	1	832506235650780062236132258570567680000
1	1	4	1	0	0	0	-5403087821957017336408729581322567680000
1	1	4	0	4	0	1	-76846895297832300435210240000000
1	1	4	0	4	0	0	25745660353588486440222720000000
1	1	4	0	3	1	1	9752144073328972136448000000000
1	1	4	0	3	1	0	52661577995976449536819200000000
1	1	4	0	3	0	1	73781145297432375228351656755200000
1	1	4	0	3	0	0	-60310561025449592881759833292800000
1	1	4	0	2	1	1	-7075380444153672528921821184000000
1	1	4	0	2	1	0	-57220639685820983595529587916800000
1	1	4	0	2	0	1	-20896862049411847000345787958558720000
1	1	4	0	2	0	0	24908241435239568497630861084590080000
1	1	4	0	1	2	1	-770167993190209651942096896000000
1	1	4	0	1	2	0	8011808949149594865551278080000000
1	1	4	0	1	1	1	1606004801631391137085606336266240000
1	1	4	0	1	1	0	13329064495902170100943494146949120000
1	1	4	0	1	0	1	2281601109534026715753786352298557440000
1	1	4	0	1	0	0	-3529246457701782629094255840042024960000
1	1	4	0	0	3	1	61120660003286246849249280000000
1	1	4	0	0	3	0	328733940996282618528399360000000
1	1	4	0	0	2	1	109484310780585331688978871091200000
1	1	4	0	0	2	0	-2083184783435447081835646624727040000
1	1	4	0	0	1	1	-97618755356012704606067634607226880000
1	1	4	0	0	1	0	-817696899555413250717624501102182400000
1	1	4	0	0	0	1	-85138245004402623526612954655844925440000
1	1	4	0	0	0	0	162698884249726707113550920404728545280000
1	1	3	4	0	0	1	79388547846943663798272000000000
1	1	3	4	0	0	0	518336615980844586731520000000000
1	1	3	3	1	0	1	1328658520607204429835878400000000
1	1	3	3	1	0	0	3783892851352099495017676800000000
1	1	3	3	0	1	1	35922936957614143455744000000000
1	1	3	3	0	1	0	-491873766698530032132096000000000
1	1	3	3	0	0	2	-25940703235055065882951680000000
1	1	3	3	0	0	1	-342313352139363943586819383296000000
1	1	3	3	0	0	0	-990900221037711830221033871769600000
1	1	3	2	2	0	1	-296574891450025703884554240000000
1	1	3	2	2	0	0	-8557018817142506601126297600000000
1	1	3	2	1	1	1	-141604179489759590725017600000000
1	1	3	2	1	1	0	-13027035954953757592018944000000000
1	1	3	2	1	0	2	-451397492722178133279768576000000
1	1	3	2	1	0	1	556170592924480216173835920998400000
1	1	3	2	1	0	0	4606588041677098439851497671884800000
1	1	3	2	0	2	1	-16380554498169757885440000000000
1	1	3	2	0	2	0	-426351548705851000590336000000000
1	1	3	2	0	1	2	-11714763068086427778908160000000
1	1	3	2	0	1	1	51819686572457710061726883840000000
1	1	3	2	0	1	0	3846265911369083967875172473241600000
1	1	3	2	0	0	2	129418400735761550386162221711360000
1	1	3	2	0	0	1	-102799588492397803191384405243248640000
1	1	3	2	0	0	0	-544653971271505343698497050240286720000
1	1	3	1	3	0	1	-266443204299457512225964032000000
1	1	3	1	3	0	0	-16151481509959296994440904704000000
1	1	3	1	2	1	1	2747325267617871385419448320000000
1	1	3	1	2	1	0	-4796250737424288431287173120000000
1	1	3	1	2	0	2	-82222277111051229876820377600000
1	1	3	1	2	0	1	617413205611397754071788938854400000
1	1	3	1	2	0	0	9865787166104015419080108823019520000
1	1	3	1	1	2	1	-97399538932373109212774400000000
1	1	3	1	1	2	0	2792648357198667783423590400000000
1	1	3	1	1	1	2	345240528411955607088463872000000
1	1	3	1	1	1	1	-1658136832304138659071388267315200000
1	1	3	1	1	1	0	1863814662396962716809821906534400000
1	1	3	1	1	0	2	48782649037808148208986016972800000
1	1	3	1	1	0	1	-190188168388501293766676371238092800000
1	1	3	1	1	0	0	-1721195706981347659342524970533519360000
1	1	3	1	0	3	1	609509004583060758528000000000
1	1	3	1	0	3	0	116009880538975897706496000000000
1	1	3	1	0	2	2	9679002992779004845424640000000
1	1	3	1	0	2	1	20882143389739738646210052096000000
1	1	3	1	0	2	0	-873707020538021700810953077555200000
1	1	3	1	0	1	2	-111369231176542310845222284165120000
1	1	3	1	0	1	1	199786197465721660425668699813314560000
1	1	3	1	0	1	0	-70968919346113996826826776454758400000
1	1	3	1	0	0	2	-4190763447377999136932738360279040000
1	1	3	1	0	0	1	14407140030176958556243422964224983040000
1	1	3	1	0	0	0	89388461302457071948446167960946278400000
1	1	3	0	4	0	1	308128744140902203623211008000000
1	1	3	0	4	0	0	-1301092053687258146556346368000000
1	1	3	0	3	1	1	1122939885755684483567714304000000
1	1	3	0	3	1	0	-2116644358251613428383219712000000
1	1	3	0	3	0	1	-49267991013449243962160562831360000
1	1	3	0	3	0	0	1229575194293046847574947324231680000
1	1	3	0	2	2	1	-128923344649409011643842560000000
1	1	3	0	2	2	0	222543927753367144153743360000000
1	1	3	0	2	1	1	-666942000456793171601458121932800000
1	1	3	0	2	1	0	1214102541588086885405615833743360000
1	1	3	0	2	0	1	-19236982817909728697015453716316160000
1	1	3	0	2	0	0	-350652567448942459011887159959879680000
1	1	3	0	1	3	1	6501429382219314757632000000000
1	1	3	0	1	3	0	35107718663984299691212800000000
1	1	3	0	1	2	1	97367940035146708677257881190400000
1	1	3	0	1	2	0	-222259377743166736738951652966400000
1	1	3	0	1	1	1	110482347203751746526195798776217600000
1	1	3	0	1	1	0	-191742252218019431627373317558108160000
1	1	3	0	1	0	1	4276171150534323477421500820411514880000
1	1	3	0	1	0	0	39565237493515669537631381245630218240000
1	1	3	0	0	3	1	-629714363531434685575593984000000
1	1	3	0	0	3	0	-14135395410105407929345454899200000
1	1	3	0	0	2	1	-9670996353864021432091473712250880000
1	1	3	0	0	2	0	30776486642843215485874398269276160000
1	1	3	0	0	1	1	-5499105698117860231919670398346854400000
1	1	3	0	0	1	0	8761059359370824886914853426038046720000
1	1	3	0	0	0	1	-215779700523269399778387151451324743680000
1	1	3	0	0	0	0	-1552949078547928955400776430191225733120000
1	1	2	4	0	0	1	1247189515357950585315164160000000
1	1	2	4	0	0	0	-7933472820183897953329397760000000
1	1	2	3	2	0	1	49370229371227921440768000000000
1	1	2	3	2	0	0	32913486247485280960512000000000
1	1	2	3	1	0	1	-41043658188270878727004864512000000
1	1	2	3	1	0	0	-98988716636094560192970522624000000
1	1	2	3	0	1	1	-216830288759571435426508800000000
1	1	2	3	0	1	0	-26006554587910219767303045120000000
1	1	2	3	0	0	2	-655004707113955079338957209600000
1	1	2	3	0	0	1	6303949283995773098780328896102400000
1	1	2	3	0	0	0	14669144933580833104742375392542720000
1	1	2	2	3	0	1	28525021414487243499110400000000
1	1	2	2	3	0	0	-78992366993964674305228800000000
1	1	2	2	2	1	1	-16456743123742640480256000000000
1	1	2	2	2	1	0	-460788807464793933447168000000000
1	1	2	2	2	0	2	-15798473398792934861045760000000
1	1	2	2	2	0	1	7933817802280491965718724608000000
1	1	2	2	2	0	0	110519741995731415140098899968000000
1	1	2	2	1	1	1	10661786892439819090629599232000000
1	1	2	2	1	1	0	444374588565283043949912981504000000
1	1	2	2	1	0	2	15541432236594573810856545484800000
1	1	2	2	1	0	1	-8868839406377453092608642550333440000
1	1	2	2	1	0	0	-38045629483665421550829644635176960000
1	1	2	2	0	2	1	-249267850059311443111403520000000
1	1	2	2	0	2	0	23329847033563341801366650880000000
1	1	2	2	0	1	2	1434145918958925644348581478400000
1	1	2	2	0	1	1	-1679860775975483985205671877017600000
1	1	2	2	0	1	0	-69258695208517781187834908155576320000
1	1	2	2	0	0	2	-2406483217930534072914134638264320000
1	1	2	2	0	0	1	1139438088718839962797651663398174720000
1	1	2	2	0	0	0	3496503785021981029584299807011307520000
1	1	2	1	4	0	1	-101812384125554469104517120000000
1	1	2	1	4	0	0	-189581680785515218332549120000000
1	1	2	1	3	1	1	96546226325956824150835200000000
1	1	2	1	3	1	0	-631938935951717394441830400000000
1	1	2	1	3	0	2	-18958168078551521833254912000000
1	1	2	1	3	0	1	138506775655054985229432795955200000
1	1	2	1	3	0	0	365090186790541682243777750630400000
1	1	2	1	2	2	0	131653944989941123842048000000000
1	1	2	1	2	1	2	15798473398792934861045760000000
1	1	2	1	2	1	1	-149256999012711181687596711936000000
1	1	2	1	2	1	0	618018579219286519679682478080000000
1	1	2	1	2	0	2	19602935374903059090803911557120000
1	1	2	1	2	0	1	-54193327178497954710207439589867520000
1	1	2	1	2	0	0	-136556548672518318351749746867568640000
1	1	2	1	1	2	1	303372135869135997463658496000000
1	1	2	1	1	2	0	-107930182038859823201416839168000000
1	1	2	1	1	1	2	-15070558736943550387323076608000000
1	1	2	1	1	1	1	43948311053367124649697670734151680000
1	1	2	1	1	1	0	-137588490746833729542427170876948480000
1	1	2	1	1	0	2	-4933705700066300793958156499681280000
1	1	2	1	1	0	1	7942367396221228509033976275069665280000
1	1	2	1	1	0	0	18156829120748778038678602194897469440000
1	1	2	1	0	3	1	131056626165449724298690560000000
1	1	2	1	0	3	0	-3981629762618936066299330560000000
1	1	2	1	0	2	2	-477350873744528526826497638400000
1	1	2	1	0	2	1	-27610239337351553093225044377600000
1	1	2	1	0	2	0	16013409191152451526120674010071040000
1	1	2	1	0	1	2	2391432660060913394382345645588480000
1	1	2	1	0	1	1	-3480273072883423129403005192868659200000
1	1	2	1	0	1	0	7986665177401793149312044327632240640000
1	1	2	1	0	0	2	341565631658962365285732340883128320000
1	1	2	1	0	0	1	-390857362523359241982610195037414522880000
1	1	2	1	0	0	0	-794736263431501640932871534173308518400000
1	1	2	0	5	0	1	-84258524793562319258910720000000
1	1	2	0	4	1	1	70215437327968599382425600000000
1	1	2	0	4	0	1	96084770471837414515693898956800000
1	1	2	0	4	0	0	23195107997795803057189237555200000
1	1	2	0	3	1	1	-87779255549488432774377740697600000
1	1	2	0	3	1	0	22948862459086617179155070976000000
1	1	2	0	3	0	1	-36838024783970820871563777540096000000
1	1	2	0	3	0	0	-14788767559930853135037068916817920000
1	1	2	0	2	2	1	8581906288817642138018512896000000
1	1	2	0	2	2	0	-6190778083478111459882827776000000
