A	B	Y	Z	coefficient
5	0	4	3	1747389911204214132552804819128698603682252083171936372670854552060793947422720000000000000000000
5	0	4	2	2096323061137739780747978275054622731320937779732285433968132054285621233781351383040000000000000000
5	0	4	1	660292067403804360451408920952562066410404110435480438685901700691997127566988162157772800000000000000
5	0	4	0	55075309334715107016290240121145234866299775542879455652794843560612481747266466686487756800000000000000
5	0	3	6	608480365234742124804858132990165327017631840292065815140761600000000000000000000000000
5	0	3	5	33640419293529129377235786975474794538178395680634610848429556220559360000000000000000000000
5	0	3	4	-143004282931496164460752269884853563419030966041881590261665513333058814607360000000000000000000
5	0	3	3	-540083860771087624578237490295000197734476721863799403204864483352776000903367884800000000000000000
5	0	3	2	-384692734638022106057006758742228523756719403052054351112479842882896514689508248125440000000000000000
5	0	3	1	-85458386178210509266746047248674066611179561932454086020110301055878219684749458642095308800000000000000
5	0	3	0	-5472111626916977682024128507160598257521481251833179355883854060299263905470994689086717952000000000000000
5	0	2	7	135572277932856202482294435423523654080458927780916394721280000000000000000000000000000
5	0	2	6	-2610037030910618791731523658243088536874135597390387221447154409144320000000000000000000000
5	0	2	5	-10525406648010163558898450131480211675066070649988212088997202465443859660800000000000000000000
5	0	2	4	48032781603834772679885532095706094251634016157461328346042581837258131560936243200000000000000000
5	0	2	3	84778547001920755428176070509201225399290446399530393010749667751228306729732581359616000000000000000
5	0	2	2	40144638586935087724343205687715882310419333346957718962659933165903706277490672312044748800000000000000
5	0	2	1	6710938955348438273495216688234970734024848031549675085902509367946373119382425050377984409600000000000000
5	0	2	0	344761069332122154012835496392087771375399440487733543523198372747460636424719731556722357043200000000000000
5	0	1	8	280542737574456704567603591150592145019056239588031856640000000000000000000000000000
5	0	1	7	-146977118152788021822757108580084056270152577895947434250353613209600000000000000000000000
5	0	1	6	1385677306164648920099782075292759476904348588403486317614841322056712192000000000000000000000
5	0	1	5	681357214702116694731474447358166196226831098923588945006677117893855122817024000000000000000000
5	0	1	4	-6511228717103407749340676342292890903041749943814840239997799858505558928695272407040000000000000000
5	0	1	3	-6539416136407093610111932294088657064441908485454198836963671415059964521579085192337817600000000000000
5	0	1	2	-2225373492410571681446633678749811216901443654794781218159648264223194695091738227500069683200000000000000
5	0	1	1	-293565235667370916196671341815496388442013341402657220335248649209783844379862654235605519564800000000000000
5	0	1	0	-12520071148926885250886987794596700362051440526349139566498239143444475951836316573591584479641600000000000000
5	0	0	8	-253108304292832624569138380996607420488760552453515788161122304000000000000000000000000
5	0	0	7	29870814290895208808780541027323906311861930099925737634224207130787840000000000000000000000
5	0	0	6	-180623673046281337158357848234284842204206611833710404213183167401793568112640000000000000000000
5	0	0	5	53348222275384012712902796099867420654010225796370827501410303714543644204303646720000000000000000
5	0	0	4	302408427419392160300950333319496975317834678283152037471776012368978912482543582314496000000000000000
5	0	0	3	196571309490437651476339646067403561240136372525133656432171043952666362780104190919390003200000000000000
5	0	0	2	50909061728733267580287612126316668782402926011536067966053486746573724427899521593780889190400000000000000
5	0	0	1	5495561817776326725486440061693793060252357838116043519710111763237765812591394683729502797824000000000000000
5	0	0	0	199932068932903691671351374384636344452814933143297616889219592808367145410989299494292914438144000000000000000
4	9	0	0	155710428969169502691009121295015274063096877023324715781141299200000000000000000000000000
4	8	1	0	2165085365371586292213885182361949499954474244366435623883044290560000000000000000000000000
4	8	0	1	-60970544605557668797373725809865120597490456725936713517498368000000000000000000000000000
4	8	0	0	-454731235224818842431967414153024176659240114591062046207935498734796800000000000000000000000
4	7	2	0	6737534949025398178933462832916990371577717968213821876808567488512000000000000000000000000
4	7	1	1	-930665750333009603675016544388316355703235673420625911289814712320000000000000000000000000
4	7	1	0	-1592979972577138066134410068010560717175809355114791148526424789981593600000000000000000000000
4	7	0	2	-52198804854659831127017240393282647998144468892271233760388710400000000000000000000000000
4	7	0	1	278103392887300713408934550971789435995419163528930887133081433119129600000000000000000000000
4	7	0	0	9465763393258585547218606140224650813008034002864146587614822605301114470400000000000000000000
4	6	3	0	-8733157819721997993754632907802147209644903120970979604279893321318400000000000000000000000
4	6	2	1	-3283510004496985965893092928612144391372652755192258663494719635456000000000000000000000000
4	6	2	0	13835310113767114921223324338741116677923922423680980085945194078541971456000000000000000000000
4	6	1	2	-744280412019045240812573500586740852576249776978318302565000806400000000000000000000000000
4	6	1	1	2036893797487722633488275862897913760608717289758758078970247749209948160000000000000000000000
4	6	1	0	-4308440839225767419675972731080820441481471969391337871322158918324200711127040000000000000000000
4	6	0	3	27394673363054565179218884453543241465152861861027695027237683200000000000000000000000000
4	6	0	2	156185432877778253703826882845368576753146617961683599494689812014694400000000000000000000000
4	6	0	1	-244779473941709373681753708130328978044692255215644748462417279206447015526400000000000000000000
4	6	0	0	362410861679018813525649492341912265556713921989765549054408654184321134645320089600000000000000000
4	5	4	0	-24905134242066261397988607058338516206561224783018207174368342048768000000000000000000000000
4	5	3	1	-4411667738933626054981048250536847482232900669044253849513770352640000000000000000000000000
4	5	3	0	27871246572953886965798995382445397422842628689501191839490953055070846976000000000000000000000
4	5	2	2	-2284269358518016553092899893619568418630728172531813203098898268160000000000000000000000000
4	5	2	1	4869731123245888624006053839798682412811913185190356112069899251768885248000000000000000000000
4	5	2	0	-8492613344580692322267138991291187537412424991708273667498512711689280484802560000000000000000000
4	5	1	3	461163503778834477844196557451513652601324938981247782626525184000000000000000000000000000
4	5	1	2	250379329443936269601427917141446865513806768457574347563898037516369920000000000000000000000
4	5	1	1	-1079793014363038143804626148782630332569808398919257300942537756326523819786240000000000000000000
4	5	1	0	841423736659314861862707754443999640093838154561843458790297954324590960597532672000000000000000000
4	5	0	4	1881485663584834743771241921432409920033634210001195425071104000000000000000000000000000
4	5	0	3	-134055776804645488456123539271698418694794785968169418324084033113292800000000000000000000000
4	5	0	2	64107405063887123370674678299512490122207002968585938513782645271829885747200000000000000000000
4	5	0	1	57583197053829414347925893620893147972600474552116879835950142404230863238515916800000000000000000
4	5	0	0	-14826666305020319022565071643139657573288534722313047115690392249946174006791684227072000000000000000
4	4	5	0	33883927861462027617401029548552076279483111041055114202534888708505600000000000000000000000
4	4	4	1	-38108513978482714283801196974810914932183287371197051394369863548928000000000000000000000000
4	4	4	0	-31706995794004113114293799174183823882015804723459039062382686528111378432000000000000000000000
4	4	3	2	6264873722722694321993241361704881101168415639159011439314017976320000000000000000000000000
4	4	3	1	34499350699973144702301189121897379204290218582861881429388668843159715840000000000000000000000
4	4	3	0	13182379513771433348831569192715742835964069923491923957248396902751648232767488000000000000000000
4	4	2	3	1792603861902945891559886588712165370690374773134000582913540751360000000000000000000000000
4	4	2	2	-9877922141160966023699073873018106000105168676126168823474731706986004480000000000000000000000
4	4	2	1	-9658301739076456177008470567116229854169256330116479198676333658988470620651520000000000000000000
4	4	2	0	-2849475378750687702619242081410666022802074670234074449572687926640019244728671272960000000000000000
4	4	1	4	8985342758451764130387948023336420297112343050085119085353369600000000000000000000000000
4	4	1	3	-913456749188057390115322902079873634249231478087478964536477919635046400000000000000000000000
4	4	1	2	3188605386044008528843223388512672501601707938624533525683742278258276696064000000000000000000000
4	4	1	1	1006836873535646927956004462194812699799217736524958086770683989288055451028973158400000000000000000
4	4	1	0	296099590845590737197093591427282255559711431181818450376230209145427237647111025590272000000000000000
4	4	0	5	-2919580815652476064760866276662933936769126527945607379052134400000000000000000000000000
4	4	0	4	4313699440395691060289138531213808872924906586927141782256743350272000000000000000000000000
4	4	0	3	98469531298930065131964372894570721096005986130669711405094136383776227328000000000000000000000
4	4	0	2	-280867753930239243284680695923871963704992371541454287869383277976780019708461056000000000000000000
4	4	0	1	-31125750560132983399414777312876455111052205172960819803068465171885111700137036480512000000000000000
4	4	0	0	-11112986089502410504003998081915208425564816445026138129928050481314733343612614637676134400000000000000
4	3	6	0	32607340130212693196041044484195671348453750005058063177461547317329920000000000000000000000
4	3	5	1	-29760888069982841155418939446241722528317759461522613043611614230609920000000000000000000000
4	3	5	0	-19023970670067949351160663121329791418074646461439877765881780045496503500800000000000000000000
4	3	4	2	20135128021228538401018205482020078012361007980070875741268564823244800000000000000000000000
4	3	4	1	12995516199518162376271904693468222401427335804816519347472798058192830464000000000000000000000
4	3	4	0	1651292850128794807679602116613360085659871773132779825957187721200491653234688000000000000000000
4	3	3	3	-324403551089361460006985962938573881975159747527327651247966650368000000000000000000000000
4	3	3	2	-22740648408801823148233887224708061257426632104755478473169070287935766528000000000000000000000
4	3	3	1	3441751471495851421018316477105705374061750423424085431333646727987859604635648000000000000000000
4	3	3	0	1065279963295264971954198037522390256376586002296675114296871781283746782405952798720000000000000000
4	3	2	4	-101210099342779831131365380096277679910258804138051412312834703360000000000000000000000000
4	3	2	3	1165528254097170511453054303800021448108726604126493402594547870193418240000000000000000000000
4	3	2	2	7372618962862145310955786499477587814583676372794695592778222997367193463685120000000000000000000
4	3	2	1	-2366180364964088463281264375434857641592673068831569866462174430960118127044172185600000000000000000
4	3	2	0	-309913976639785819782800622499779529858394238214664376628267284926480843173732663531929600000000000000
4	3	1	5	-52288271030090329054650462146810700529157612691004637228166021120000000000000000000000000
4	3	1	4	188210128455522620953202506582277834294454755127692032511738140793241600000000000000000000000
4	3	1	3	-537475550078344851346176233460399241379374295318503309622509078989089695334400000000000000000000
4	3	1	2	-833736927990889591759355964223903369228613280108976886896278438843613967338281369600000000000000000
4	3	1	1	365425585832924237182115653512382609842398982591006892677554364756407396839212189745152000000000000000
4	3	1	0	31877548606116223854124618416929036255655842398423201081840412489887151313724814089676390400000000000000
4	3	0	6	476389622675184930026247658132820521456859400444436895760384000000000000000000000000000
4	3	0	5	14978929359544894194655749199560688809993921759469690346330643863961600000000000000000000000
4	3	0	4	-35325697617481019617895224083033663296135331302295414250757917260254281728000000000000000000000
4	3	0	3	60999830918114568976517166476551329728221608376653215373219110704495930499923968000000000000000000
4	3	0	2	23897882197893455998691381746527030575265319108629358912517394063339255142073650642944000000000000000
4	3	0	1	-17414508577090452468214246876123699169172890442812249323022588464262910814414939428067737600000000000000
4	3	0	0	-1159436505748409925673541571643130649230908045339576609975485441362307512952467800596047462400000000000000
4	2	7	0	-54190779584886465828942984704072170078013604796673099554991906324742144000000000000000000000
4	2	6	1	50924031315446761806840687106326248190383600891728319524199042509701120000000000000000000000
4	2	6	0	85426920568409172154574326004741832232270924311739442929897391127966315970560000000000000000000
4	2	5	2	-6228835094251324186741692989349945602857011062823144721475770075054080000000000000000000000
4	2	5	1	-70464747663837581243086523359438162868029309211345325193565126089364629094400000000000000000000
4	2	5	0	-51382343258836770625847308002624690225847853458657171247198789791199132815196160000000000000000000
4	2	4	3	7814748258546786051002277467098305450713624894959659581128098132787200000000000000000000000
4	2	4	2	-1824870766434639563647817177749919912530400368257110449357427649206550528000000000000000000000
4	2	4	1	37683004553808403394933082308218828885656505671050134412544046708029858999435264000000000000000000
4	2	4	0	15802391057659587825823525192503539427942792701316549804683255174781944161456682434560000000000000000
4	2	3	4	-853074352105693445206657698849136664300628785030851238251060002816000000000000000000000000
4	2	3	3	-5636611491421431436207718929745251636581510749523815091866846083418161152000000000000000000000
4	2	3	2	2738189944525648110630852789567343542836191740076278091118483554034938753843200000000000000000000
4	2	3	1	-9914419458956372881334549838671709526750099180880567704156406149427869097818639564800000000000000000
4	2	3	0	-2733684155121829037721587502484774400063406764708334676004802212557114582723066026629529600000000000000
4	2	2	5	-202024716671815225227256544955643012111358970890707768338341167104000000000000000000000000
4	2	2	4	1402428352683522135862434165919803924348865461504504149049421416785510400000000000000000000000
4	2	2	3	1154431279749674059027344626738078487818610403604290262218538052268807327580160000000000000000000
4	2	2	2	-719000126378331132871711489159612797867908060440248623742190493031273413397499084800000000000000000
4	2	2	1	1355035881255110541650485609375557093012447755400371155322573075513259529676643261166387200000000000000
4	2	2	0	269035119710766999444224070969835436447196748108418651992339624521239920794371787948294144000000000000000
4	2	1	6	11478869371588236987420462222831589475646157823050958126280867840000000000000000000000000
4	2	1	5	91150931701193329698833935690103264922073656371637590104131817911091200000000000000000000000
4	2	1	4	-466065192963588103573064418491757871577951197711054575614007409852524842188800000000000000000000
4	2	1	3	-58669671293062066267830067455954384894766496324327598712145443004954660403412992000000000000000000
4	2	1	2	75147114500102906035703578006278721542746414877194798913714625652605673701814204104704000000000000000
4	2	1	1	-91404505360999629643709127120585103046394333500461034349705697192637454928265364651166924800000000000000
4	2	1	0	-14050530584849030121675739518100149298292770799766513313753306436972267670813685645589662924800000000000000
4	2	0	7	-9567855271473413398203009616114548505846589016728031933235200000000000000000000000000
4	2	0	6	-3613900081038324267012694894909062842432157896986086968962680304435200000000000000000000000
4	2	0	5	-9265763227336597940100367883568608570842592218046658470139933164561026252800000000000000000000
4	2	0	4	42346096368287431766108665034527528073777124314309572944375123512498699819286528000000000000000000
4	2	0	3	-1877783801425642937444447008690399272002097525091166693557746647503997831151485976576000000000000000
4	2	0	2	-3059670593239194219873885702268025467223009557957632709229025632593919732452744847425536000000000000000
4	2	0	1	2384152913972594733561116507639072159792412126344205482373931969522716839731800875863533158400000000000000
4	2	0	0	301928011203987095407744394421068737746041240859443985843951434690677539771638132657380707532800000000000000
4	1	8	0	32474367000188534884892100529184289809052324349423128885080404814462976000000000000000000000
4	1	7	1	-99532931104146789383033063172136533253402008442397388464016594353258496000000000000000000000
4	1	7	0	-44903006328720737994621093865774745162699223393208675652099009394798609039360000000000000000000
4	1	6	2	63376273030652459278788633099505841300366979197971375967736098822553600000000000000000000000
4	1	6	1	145286051727611221709240153588882765245468119917355673567753655405314949775360000000000000000000
4	1	6	0	27032894802640274249977162766629708997839872223243173606275847355430444538318028800000000000000000
4	1	5	3	3516379532274899046150239813762019414013534559634889501282635255644160000000000000000000000
4	1	5	2	-103539595824686306574152108342773722344708618480703827940338260047399223296000000000000000000000
4	1	5	1	-84586866284725667334547638847156461322359563498866916985437876638756297499266252800000000000000000
4	1	5	0	-9254067878355294397454475488909541237053963325081904879688293039419611112916069122048000000000000000
4	1	4	4	-5390665055062613829636712835951273331271232651055791167138345412198400000000000000000000000
4	1	4	3	7355959305918352806716698559786728124967175418453165166091388522481057792000000000000000000000
4	1	4	2	59551330442260953595969250832404004415529915766247582234910236152730651837071360000000000000000000
4	1	4	1	25942096324992196088658386566995334810784567888436972354207597732356285466023974404096000000000000000
4	1	4	0	1963374132709248245012322861521183122523650887357203152491278939176279827650786258583552000000000000000
4	1	3	5	251203758403375453137459602506623502359076391950694605071825292492800000000000000000000000
4	1	3	4	5018986285216393646814848446778693825479259143276675154429792736094715904000000000000000000000
4	1	3	3	-7395617791000891703770024305744294825878481456731232278056507128022628315430912000000000000000000
4	1	3	2	-16446347268015528072223944980080619113914117905340612897460220801258974140614332907520000000000000000
4	1	3	1	-4577293309137811263488027507130782084668884208278895002835130966075111054182232692359168000000000000000
4	1	3	0	-263230657700589295647942471043541809326472200634026211569149318905079595642746038496998195200000000000000
4	1	2	6	61042190241977289148033962893855000130663350054463794914831368192000000000000000000000000
4	1	2	5	-506760326912864358469183886265155212811519693838402502526812216111398912000000000000000000000
4	1	2	4	-1389087795042939685482811084736600462245949442094961763532078562658682027376640000000000000000000
4	1	2	3	2231433086621145128366544477093857646679073186237805808326079019961192729446103121920000000000000000
4	1	2	2	2370687866872372700890486159175821721864142254571677738038987939052813268872392779340185600000000000000
4	1	2	1	467956965120091554948616618356805491236601187378910251112029391918301230365272930518669721600000000000000
4	1	2	0	21699420207451621351788081047063464268201589862747143969766725121857306877422015381777049190400000000000000
4	1	1	7	-625781435860958869775542246456422344600957038587459739739750400000000000000000000000000
4	1	1	6	-38451672124618474027271211407362142832369532461751967604065534969118720000000000000000000000
4	1	1	5	191928777797021479750009188882240629159847972291647579137489732888137962618880000000000000000000
4	1	1	4	125001506196693538293288661926614945346353621805507204114618617641542714770482790400000000000000000
4	1	1	3	-274330974343051735673899966970840894760925788426745899837280310643527007520918427664384000000000000000
4	1	1	2	-172058844939983496121448272662906547687945698964770232299438360466831374100074753929143910400000000000000
4	1	1	1	-25786758436962035843003798821983588987837887094683332413157044368226402085256725949211004108800000000000000
4	1	1	0	-1003149763443357100655525203505115372170165906677641811373926295966241287226251467673538291302400000000000000
4	1	0	8	-1782498418863704286646411317273074841414828582282457409126400000000000000000000000000
4	1	0	7	189097183973337002617341099627397118165131656349519371596484260659200000000000000000000000
4	1	0	6	5342771254912425975619962920912515645617554950618623988669407305887698124800000000000000000000
4	1	0	5	-19528897426356753492389908013024403794306830890219372132761044784260816728961843200000000000000000
4	1	0	4	-1321043832187279322917926777099537117960051081326791174516473012935098644616697610240000000000000000
4	1	0	3	11885999998543441750401054430460199283374082373630496420587993480192167292890616259044966400000000000000
4	1	0	2	4965883303093278285850604616142412734386295718296236685313659726969322361169480193911082188800000000000000
4	1	0	1	592754148133367978644670102959558206958934679372554061922157408132380068683167174806769709875200000000000000
4	1	0	0	19887283034974575557024981411666211878481307497004295734549066029071239331440456449237437330227200000000000000
4	0	9	0	85081259684632769403804532624976076240919178860655466630373135016263680000000000000000000000
4	0	8	1	-182699401220876066431419808240568341013033634755549332364113170508283904000000000000000000000
4	0	8	0	-125042934602450007586886319442707115933789168281989274441408385067310970306560000000000000000000
4	0	7	2	129563655740924521838670646828389890436007528914275834280433272999641088000000000000000000000
4	0	7	1	260881756544535623652924255978987667598524532215651142139016080751847528202240000000000000000000
4	0	7	0	79393242537429568543725638838079196496285786350453275372905087064899009168959078400000000000000000
4	0	6	3	-31284543406253879579286032485783602239969349902480838775711469917962240000000000000000000000
4	0	6	2	-183861415510282972156134161639043149914180147262627975908271603384563437404160000000000000000000
4	0	6	1	-155762349929746701570854201323052618127484297989911976920059872188170718365404364800000000000000000
4	0	6	0	-28674949519700434127277607195613797794381939828400142911746451817531615759066801897472000000000000000
4	0	5	4	-75015604797050472332445387286291485781394517318386151121175697162240000000000000000000000
4	0	5	3	48002407510771092337721960824651882677149843960642393294898242813782130688000000000000000000000
4	0	5	2	104064120094796735145129867105099403574346508134152209050040851575906013125856460800000000000000000
4	0	5	1	51142216647032236515574684958233418385452677692940861226957592384346628552313532317696000000000000000
4	0	5	0	6509579354669173141806595805816245448039989933984388898543540001630597459425546143898009600000000000000
4	0	4	5	760601181673463174207295230305412849353580716920506981695413131673600000000000000000000000
4	0	4	4	-2176948716519411474195608629909518905967399296920722270602634218535124992000000000000000000000
4	0	4	3	-26905772677717541963184897178948864294169652007531881240869326488707363650928640000000000000000000
4	0	4	2	-30894398248859443739983231547063439602759605309427416298627304948629801668631209181184000000000000000
4	0	4	1	-10153648181862842836557052351492503492255298977437490248002593937057654556999504763656601600000000000000
4	0	4	0	-965358575658415769937540637449719861951650405251337506005713381943121968858192841386911334400000000000000
4	0	3	6	-23899709623679839331857807911223907812106939649394271786253680640000000000000000000000000
4	0	3	5	-747838689933976569413395529933709811293183021447012032727290948823810048000000000000000000000
4	0	3	4	1854042778622313240089395752675443048410652568756935914605559506723699878264832000000000000000000
4	0	3	3	7322405912693375296965617442906527931088839560988468953011709604694591717927173488640000000000000000
4	0	3	2	5247472633958081610674950326493599728300275832061127671506198868561340432472567245386547200000000000000
4	0	3	1	1253532600688166421151462267772403634115551988071728102485782195222637237933755831412588544000000000000000
4	0	3	0	93698850768826621189864730605702055257596871963663298757734761924879817144198063582175716966400000000000000
4	0	2	7	-5458147484230705222268197295448023379267191946978162928338862080000000000000000000000000
4	0	2	6	52937217390922068737825812620312894852530255037078517256555375691300864000000000000000000000
4	0	2	5	216342466766660277921531256100579881242332758465104811719513522661492701265920000000000000000000
4	0	2	4	-545608416515803881861497669154445098475250532627242032903033538568952655540366868480000000000000000
4	0	2	3	-1041836817097636083987701344275763443378575429677492073323288777270689475452542400017203200000000000000
4	0	2	2	-513671565490398304878521097439005488848246784481938396314752380211846072292006521453359923200000000000000
4	0	2	1	-94304577437579693656582189848818402430242730661644634309322783849511903114155522575071549849600000000000000
4	0	2	0	-5749231824772051289441893145179603463670518818031130817820881930842597789608480729187249605836800000000000000
4	0	1	8	-22443419005956536365408287292047371601524499167042548531200000000000000000000000000000
4	0	1	7	3900118433977660378946342384830315632097010374396128999694025474703360000000000000000000000
4	0	1	6	-21308805231638397832151950304946860256165026398909954537802862510575053701120000000000000000000
4	0	1	5	-20138721405539426778828166012698206191516181042208759035095042163305129731057254400000000000000000
4	0	1	4	66866435007616759715262761583845016348012065924049745277649077026170085108897560920064000000000000000
4	0	1	3	74444781348366657619643101808837097855370659265047868981670689977068440501982146253448806400000000000000
4	0	1	2	26986143210243445171452317058413413002962912406669263050318637815187864735456384823447886233600000000000000
4	0	1	1	3964184326050695398299961299344596619195060628446836507861754429403749321173095740014545862656000000000000000
4	0	1	0	202646592973505197277199870386937133293632762814670597838098002782747478139095975628234983211008000000000000000
4	0	0	9	-14027136878722835228380179557529607250952811979401592832000000000000000000000000000
4	0	0	8	10051378858205146667874354312526285085424440113695029428252940697600000000000000000000000
4	0	0	7	-591116664382953708762145717322409096191766722969262766632158951075374694400000000000000000000
4	0	0	6	2278885469203077766550879725773510499078075586737782051901400736622137074673254400000000000000000
4	0	0	5	204669727343574761534610431674228318964280782117564326013719441358345964369978851328000000000000000
4	0	0	4	-2887727652088868337323962302974604320291790931362341098559276015179390035643218987162009600000000000000
4	0	0	3	-2107327670396606645902947662095625678794060155501595486705183762186483948761465002327329996800000000000000
4	0	0	2	-589672747531203682486000821584714675232239693891836426803828490904683041056645270882207819366400000000000000
4	0	0	1	-71461361949622616218386264268486418834865440336698286192587298856004755677924479874941215100108800000000000000
4	0	0	0	-3130153809592918938035237469038051185224905596293239893457333273639041399523112581083541185285324800000000000000
3	9	0	0	-3332506885761257073840890042641316106579257760304883972192096747520000000000000000000000000
3	8	1	0	-46085521985126897724203010110295345061347749738745831618060547522560000000000000000000000000
3	8	0	1	1351101301350197574052502699089177748239287983847923564058677084160000000000000000000000000
3	8	0	0	8356225235942084443183260827451611084631923094712893253781922067544801280000000000000000000000
3	7	2	0	-175878956900075808617371792909669965661173511099003346337077788881715200000000000000000000000
3	7	1	1	19901054975888635138224148525375088619455383805932182848992337461248000000000000000000000000
3	7	1	0	50762010156626056854004657771007003231574627456111810520995292651959877632000000000000000000000
3	7	0	2	1036519119894014609327769712430190560020476686396247881791297290240000000000000000000000000
3	7	0	1	-4428768189871889768714358627999733746152708225783196412310016785960140800000000000000000000000
3	7	0	0	-3018685586669683354054952870132120369766466291562233264491551153594717951754240000000000000000000
3	6	3	0	-87814651318079888933637297356427914675689506356131698163112128964198400000000000000000000000
3	6	2	1	91255054003203153251073690152785450474173249805941206329420494667776000000000000000000000000
3	6	2	0	-41772506443459961599428481140008536658533356805910564498106181672130052096000000000000000000000
3	6	1	2	15444035304413767080943872831212342713622263975215803407782817824768000000000000000000000000
3	6	1	1	-40034717684619734132318985647373775199220230599732529925579339284197933056000000000000000000000
3	6	1	0	22935099904050746837641058786737383202925958181820192800214008088989998130397184000000000000000000
3	6	0	3	-548296381333698570156593272501588547877044878430646280213537751040000000000000000000000000
3	6	0	2	-2907137812418470584964179917145259168726716098737726593461026598147850240000000000000000000000
3	6	0	1	3912130176682170791139299003678452262674230543570153311174966768164295273349120000000000000000000
3	6	0	0	-2150021440234012133413743988071066049763834556166845318133832073514670199135723847680000000000000000
3	5	4	0	129395268967064397339149708489293893636661293079482887055885909979299840000000000000000000000
3	5	3	1	245774898510863117454976587124164505542968574115650022455944772468080640000000000000000000000
3	5	3	0	-197267537268332474998856025787518592124529950557196888581259125374467860070400000000000000000000
3	5	2	2	50457988256190591539175381774138966957118693270101910605398896803840000000000000000000000000
3	5	2	1	-158503365989527953004741036047188024091509186284545222010563625237277048832000000000000000000000
3	5	2	0	65649666908450196141390383814868395080389113751213722010823918425223800603803648000000000000000000
3	5	1	3	-9548155589918963199044310724384901265571820525461494710974386536448000000000000000000000000
3	5	1	2	-11363479259460997847411453705641169073957162305653443750563085059220307968000000000000000000000
3	5	1	1	29504404371113259516444868490620421579117294833914362160963612401029034350215168000000000000000000
3	5	1	0	-7286668318480080313658250369848720083582223251114385303900316976295821130931225231360000000000000000
3	5	0	4	-36508026253237703720368917171371758480318614847762316686251786240000000000000000000000000
3	5	0	3	2165390781809294535003626525471962563014814404291826291511667669273149440000000000000000000000
3	5	0	2	216232521317079575140541046456107211631238881272697109107355806281203680542720000000000000000000
3	5	0	1	-1636337682102067273422836270764484452950832204418292582096762357365701722258674810880000000000000000
3	5	0	0	213990474477059818444346187446372080215721197976127727450747012884635829846220381723033600000000000000
3	4	5	0	-566477673640036303890215344678646027864145062112847924844317244022325248000000000000000000000
3	4	4	1	850734474055307148473081931429081414405954978842538233797214376611020800000000000000000000000
3	4	4	0	443970082904636487705355927930664752139062668322121824630827205510731996856320000000000000000000
3	4	3	2	-102809864544521366615245475883394767781935511963007349411981725112729600000000000000000000000
3	4	3	1	-640085877699927038680558251006619007528080488061539620575007564054995874611200000000000000000000
3	4	3	0	-148005432933503635791502877416916119561714013681861431060762111995510618996080640000000000000000000
3	4	2	3	-41920903627527551331405361268656877088287685235415105645992300511232000000000000000000000000
3	4	2	2	120019114141435276733384422627132072901205272418125312064610634941222354944000000000000000000000
3	4	2	1	162160964774448817017847902583706704633640879673449235065961598156405783205511168000000000000000000
3	4	2	0	25935927557105546881988054127760162480239604285783154888497375610911756639765455175680000000000000000
3	4	1	4	-181442462175590538287300927486644880601566429578518315173129748480000000000000000000000000
3	4	1	3	17177998969270396203807503771164274498210094713959658834529299377202135040000000000000000000000
3	4	1	2	-32723159502187462469569846811684181138345541274175186831927387308182272517079040000000000000000000
3	4	1	1	-16566646805857446344048084052579365299768175707884016393908679678506259177509601935360000000000000000
3	4	1	0	-2297863426075113071213136544029968594267427868294374114586176589317209553312145778461900800000000000000
3	4	0	5	54249974525711403971237909259432532285783707220242876395987927040000000000000000000000000
3	4	0	4	-22844125599768210670798245486707439116369078362285199040063856233676800000000000000000000000
3	4	0	3	-1599232402873061018553495991631867109464302502924138358536227557498889332326400000000000000000000
3	4	0	2	2538120358532521089014209669851980708834716938040663477066188628942245756734307041280000000000000000
3	4	0	1	571538074737398188342209879997512256685048412517610814774932625550698179013362062668595200000000000000
3	4	0	0	78412291987138036167431292562457997292382886372105752748542740035650529347420433315948134400000000000000
3	3	6	0	-792945823857045752688559838722342445429485142721406133596603197960486912000000000000000000000
3	3	5	1	949270835410880359890776699072267935987690730529937283602125090403123200000000000000000000000
3	3	5	0	632734347084574152575100960968352677309199934574675253437289670712347915714560000000000000000000
3	3	4	2	-384086852374189132699025583402997628796733174930513799082485961971466240000000000000000000000
3	3	4	1	-688185159156519399222197888079150026153068326851833679005473265234703296757760000000000000000000
3	3	4	0	-196045362804463963718902619212799188790404686164047510230609967990111928139644928000000000000000000
3	3	3	3	-31146636815828370423397255628730501391139049324315765770467916591923200000000000000000000000
3	3	3	2	355011831605092759419303324062869456881252401225829072026331594263774625792000000000000000000000
3	3	3	1	165372758744267208855722516355486675225097918214240751263137916807259282414659174400000000000000000
3	3	3	0	29231965664642163468134137960347502522156325620119544849867905125866310162076533784576000000000000000
3	3	2	4	2736078731870779493468766321218191864528657058525860275861653028864000000000000000000000000
3	3	2	3	8151282620241851682803292944647574331392201488096185181800832428958285824000000000000000000000
3	3	2	2	-103927495607630665592121193425358090945053843970516967290658917518161783027662848000000000000000000
3	3	2	1	-13892311120427819618331570423178045134131091289451151025504479923639251627806994464768000000000000000
3	3	2	0	-2013406684108801009464119154827488451097163205997112905804360742400511213964608527558246400000000000000
3	3	1	5	1046552233446297830422381781395664301690610085694366629769007595520000000000000000000000000
3	3	1	4	-2396356140072023753333156460319204086436467490882241704282267353455001600000000000000000000000
3	3	1	3	1049643669589463080253395599598625545429247998681991312462473253041079404462080000000000000000000
3	3	1	2	11742301226189081237400978351915694974975945415364838150040639686454245974237144678400000000000000000
