A	B	Y	Z	u	coefficient
4	2	1	2	1	-216231299147458788212851545974948587440
4	2	1	1	5	1071954838725210554493531697167266784
4	2	1	1	4	-27398239976977414138174574464078857408
4	2	1	1	3	2029274600189183213910552894056276722608
4	2	1	1	2	211804838736328165728409241643701235449856
4	2	1	1	1	239163067022723916801922686663216647566848
4	2	1	0	5	97623719023098121262350301706821372880
4	2	1	0	4	38047074637173789767663599307808301679544
4	2	1	0	3	1956564764357077982928386055378506579463240
4	2	1	0	2	14809158580416900156270620778460451796697320
4	2	1	0	1	16099041103914322400859282188308213581321996
4	2	0	7	2	6276211921800000000000
4	2	0	7	1	4927942129621320000000000
4	2	0	6	5	37657271530800000000
4	2	0	6	4	-67210698228171840000000
4	2	0	6	3	-32106926735091234792000000
4	2	0	6	2	-2089230574221103433184000000
4	2	0	6	1	56271604234608089520048000000
4	2	0	5	5	2388909171357328939200000
4	2	0	5	4	3344438157499623639680640000
4	2	0	5	3	-246773761297536590133820272000
4	2	0	5	2	-24135811491378281112038952288000
4	2	0	5	1	-736587966399659245726762954176000
4	2	0	4	5	-28476108259981265497698835200
4	2	0	4	4	36161356420554634248914490566400
4	2	0	4	3	3633855747920761159965874950676800
4	2	0	4	2	129996065993742133272259803983289600
4	2	0	4	1	396612806434182840079625030525174400
4	2	0	3	5	102976189590088411801869998536704
4	2	0	3	4	-108611674340324212861392532101083136
4	2	0	3	3	-4984387665214841420961043231410265920
4	2	0	3	2	-29823017327668281154000160936930584896
4	2	0	3	1	344155098214553925555198218200064788224
4	2	0	2	5	-55625616346215994954915671009230688
4	2	0	2	4	10627846809271310587116302533452295296
4	2	0	2	3	-406248822043733868492881624203821602736
4	2	0	2	2	-39293580948439307065065279400531294662768
4	2	0	2	1	8232852960721743507442609750877600932704
4	2	0	1	5	-45988762386630245657034363620517415008
4	2	0	1	4	3002161888118863259867181393442215074016
4	2	0	1	3	19751163653860956974564178559568837047944
4	2	0	1	2	-6234518025737746830009795947680630742662944
4	2	0	1	1	-5746225264156072266814616597179924472884368
4	2	0	0	5	-3211647956666924335997153844977052184584
4	2	0	0	4	-725747968441129307008840825923907806589560
4	2	0	0	3	-34690101471257818430735935725524065580566656
4	2	0	0	2	-384256986550494129713038404171680194787548416
4	2	0	0	1	-385125420210100724394695767957938481430546982
4	1	9	0	3	19672496056842835968000000
4	1	9	0	2	-346868948732350316544000000
4	1	9	0	1	-132829692878116380672000000
4	1	8	1	3	-16941217165295634432000000
4	1	8	1	2	535868589335614672896000000
4	1	8	1	1	-414703227276418424832000000
4	1	8	0	4	-196642189283087316787200000
4	1	8	0	3	-51493284729223102985011200000
4	1	8	0	2	665643847739365235255500800000
4	1	8	0	1	591034465668144782615961600000
4	1	7	2	3	-2114832369169728000000000
4	1	7	2	2	-199484003413129789440000000
4	1	7	2	1	801232983089583759360000000
4	1	7	1	4	228748858522404869836800000
4	1	7	1	3	68329877306657999225425920000
4	1	7	1	2	-1275711305568864798290780160000
4	1	7	1	1	-56339243322902625708564480000
4	1	7	0	5	-69213973491126037094400000
4	1	7	0	4	378672063007501873500475392000
4	1	7	0	3	53590176185918328811174939545600
4	1	7	0	2	-543940870630989335037238907596800
4	1	7	0	1	-660049506873413094797876417126400
4	1	6	3	3	2077476355811174400000000
4	1	6	3	2	-15908841559987891200000000
4	1	6	3	1	-291507047727128524800000000
4	1	6	2	4	-25778179786048853760000000
4	1	6	2	3	-16179568103381177653401600000
4	1	6	2	2	736958582452232238522470400000
4	1	6	2	1	-1273412209080164536975104000000
4	1	6	1	5	76997441585677427159040000
4	1	6	1	4	-528542688536309944139102208000
4	1	6	1	3	-78642285246830557071213941376000
4	1	6	1	2	1110894062016121103544685567488000
4	1	6	1	1	490919682245703447733277741568000
4	1	6	0	5	108556387226174775136827801600
4	1	6	0	4	-294338623467886597609359002634240
4	1	6	0	3	-29560618214897115906217692987881472
4	1	6	0	2	248634277685739772838802424676653056
4	1	6	0	1	350084005199992973617856190491609088
4	1	5	4	3	54226471004352000000000
4	1	5	4	2	8740503770775552000000000
4	1	5	4	1	-20214423357733440000000000
4	1	5	3	4	-25053726183757600896000000
4	1	5	3	3	-5452733539601629328563200000
4	1	5	3	2	-84733350953137374290918400000
4	1	5	3	1	928134987305282396331724800000
4	1	5	2	5	-16048302403149572659200000
4	1	5	2	4	153027058257283132315653120000
4	1	5	2	3	26292668704482874632632858880000
4	1	5	2	2	-721258902744493348341168244992000
4	1	5	2	1	700031383286602729108790251008000
4	1	5	1	5	-124704678665315744823932928000
4	1	5	1	4	424106853874584306857841304811520
4	1	5	1	3	42163191083585044626865334647096320
4	1	5	1	2	-490426242267817523188814400282470400
4	1	5	1	1	-323040548017847485646304390322145280
4	1	5	0	5	-67024099529295964693310349600768
4	1	5	0	4	122507719338044744680695062587752960
4	1	5	0	3	9654321957638516098175916725118935040
4	1	5	0	2	-69835265341946498337599469159925618176
4	1	5	0	1	-106211076329900742507142198255144856448
4	1	4	5	2	180754903347840000000000
4	1	4	5	1	8796738629594880000000000
4	1	4	4	4	1028374896780311040000000
4	1	4	4	3	476085198455069437440000000
4	1	4	4	2	-21680944597432809582336000000
4	1	4	4	1	-107503222539830315826816000000
4	1	4	3	5	-206660696095652428800000
4	1	4	3	4	34685007022349533993397760000
4	1	4	3	3	3675954359543544014741453952000
4	1	4	3	2	128711399363087972379105775104000
4	1	4	3	1	-723375783450685156732239322368000
4	1	4	2	5	28549898793680826954212352000
4	1	4	2	4	-148960125780429644340392496384000
4	1	4	2	3	-14635629578686936464842409352247040
4	1	4	2	2	313561803260644959712761235285539840
4	1	4	2	1	-180975980434890038659624359991710720
4	1	4	1	5	73728996838602417870254495935488
4	1	4	1	4	-166499718119515532871693981238528512
4	1	4	1	3	-12417388797979500554139802397622220032
4	1	4	1	2	123638247975491180493465122315155077120
4	1	4	1	1	97463365953430110442578629830894248576
4	1	4	0	5	21446256771348559442145777528110592
4	1	4	0	4	-30168169792284867976122152588423617536
4	1	4	0	3	-1961980523055002179875566679970744686528
4	1	4	0	2	12490527172747688427933485000564937389568
4	1	4	0	1	19847917348661800091212555065413759090784
4	1	3	6	1	150629086123200000000000
4	1	3	5	4	173022610260182400000000
4	1	3	5	3	32125206123279697536000000
4	1	3	5	2	2272493387398522799232000000
4	1	3	5	1	-18420780429603363233664000000
4	1	3	4	5	131493167022108672000000
4	1	3	4	4	-5580077663191583655648000000
4	1	3	4	3	-724936400357756927335050240000
4	1	3	4	2	10369033214562171822874129920000
4	1	3	4	1	130495638285218327608016616960000
4	1	3	3	5	-150958888965179168214528000
4	1	3	3	4	-12942836993126716468054058649600
4	1	3	3	3	-1018067444811008316769275677836800
4	1	3	3	2	-60759338066923109159227330337472000
4	1	3	3	1	236828154812209380608450762641536000
4	1	3	2	5	-16845440556322026453422984048640
4	1	3	2	4	58416825987291849496174208057907456
4	1	3	2	3	3948698322506246724933519746884114944
4	1	3	2	2	-71070920933248760596131445020107659008
4	1	3	2	1	23326616519114999671134359024526230400
4	1	3	1	5	-21006847212901368490467063659847168
4	1	3	1	4	35889156675236103200498621945419761024
4	1	3	1	3	2136322414657573244733904941855483527040
4	1	3	1	2	-18566278619446179047999704866860066624640
4	1	3	1	1	-16231217347271210221415577002815343971872
4	1	3	0	5	-3885709446618034539232881801114610176
4	1	3	0	4	4536334681321589653061239277645963816928
4	1	3	0	3	251023718083863539513273486652381117413088
4	1	3	0	2	-1425108980427378935287074730845216273440928
4	1	3	0	1	-2331172407876060467945953494699486242419440
4	1	2	6	4	-2008387814976000000000
4	1	2	6	3	170521051659528960000000
4	1	2	6	2	96300645550244974080000000
4	1	2	6	1	2315312946518206302720000000
4	1	2	5	5	3956523995502720000000
4	1	2	5	4	-363661032123197261107200000
4	1	2	5	3	-44713315144707296051289600000
4	1	2	5	2	-2497527586222226654143680000000
4	1	2	5	1	4927331669278263355990022400000
4	1	2	4	5	-241692758965778000037120000
4	1	2	4	4	4131985696430093791847721216000
4	1	2	4	3	315712178780981101355515004179200
4	1	2	4	2	-1155329567914916520096651143654400
4	1	2	4	1	-45972402701795066028084127562073600
4	1	2	3	5	352635864771443729823870151680
4	1	2	3	4	1260111555198555393225407591116800
4	1	2	3	3	124134377193897870819472903905034752
4	1	2	3	2	12699977280894537350807275231386110976
4	1	2	3	1	-37408763247203663898536463702926622336
4	1	2	2	5	4331824688257930390482589102428672
4	1	2	2	4	-11056674205815671681684131706004273408
4	1	2	2	3	-562590857016208009425649890962208758400
4	1	2	2	2	8745406322402085754576717647835613652096
4	1	2	2	1	-1316932715298631374354842238539658820896
4	1	2	1	5	3102734258255957776319975809219385472
4	1	2	1	4	-4340462725164523644242419208948207129088
4	1	2	1	3	-214452139735586305156197413227491509417856
4	1	2	1	2	1642712014704540418356734702533059847486272
4	1	2	1	1	1541229782263511629814949150142304759818992
4	1	2	0	5	402273616962450587448091405349274989472
4	1	2	0	4	-409365577294504789138435337911161481708128
4	1	2	0	3	-19686693676412325795842325754291250559777912
4	1	2	0	2	100321983457965766154854143827762771173780368
4	1	2	0	1	167998244448675458834623478092337111240969940
4	1	1	7	3	-3347313024960000000000
4	1	1	7	2	-629428741213478400000000
4	1	1	7	1	66115825610837673600000000
4	1	1	6	5	401677562995200000000
4	1	1	6	4	1289332573169567904000000
4	1	1	6	3	-523831606739725350988800000
4	1	1	6	2	-71990510821295159066284800000
4	1	1	6	1	-1733049507878685141990336000000
4	1	1	5	5	-13876009576580305704960000
4	1	1	5	4	163293674956495284934863360000
4	1	1	5	3	15430043233804756745614014720000
4	1	1	5	2	708017487392955635091541300032000
4	1	1	5	1	448094343201927880565106217728000
4	1	1	4	5	114114475546363466098202419200
4	1	1	4	4	-991585759589269242303106126045440
4	1	1	4	3	-53971105973440547809243579812157440
4	1	1	4	2	-117989833899119881013615915669479680
4	1	1	4	1	6265744717736643014614584808719429120
4	1	1	3	5	-129813367263214071070238774754816
4	1	1	3	4	115892418576324626258013542357383680
4	1	1	3	3	-5139613578003250407368580962892150912
4	1	1	3	2	-1221033349707024577457971884692857220352
4	1	1	3	1	2811033664023223333942533768966632114976
4	1	1	2	5	-498531055937615841747366918497028096
4	1	1	2	4	1007978207879121762166532246013899510592
4	1	1	2	3	40812839781966977354299915736619432130848
4	1	1	2	2	-553884570232104845550030194637491171611392
4	1	1	2	1	7395650191358045224332123406011389700624
4	1	1	1	5	-228359010971169603721897171456149787392
4	1	1	1	4	276482704129006702982066423564428556986176
4	1	1	1	3	11654662291888362632686783767723163166866608
4	1	1	1	2	-79033128639307918300786212811790586163083456
4	1	1	1	1	-78367234749583989590335079925509209688383680
4	1	1	0	5	-22195238485167829726798764614439244829184
4	1	1	0	4	20378498027094494579807232209208069844955472
4	1	1	0	3	865412517922354614845681311331485892359994328
4	1	1	0	2	-3967228963071323127681412860999864182423732832
4	1	1	0	1	-6796031389673604338744738275899236158159284744
4	1	0	8	1	-337613710934160000000000
4	1	0	7	4	1004193907488000000000
4	1	0	7	3	1477993532343427872000000
4	1	0	7	2	85336967227159749312000000
4	1	0	7	1	-25991408445200099097408000000
4	1	0	6	5	-311719127965744492800000
4	1	0	6	4	8940396775672575601920000
4	1	0	6	3	129557616686069710214425536000
4	1	0	6	2	10436657872458400797998724480000
4	1	0	6	1	257309854014911203227499262784000
4	1	0	5	5	3763891452979026100529971200
4	1	0	5	4	-19232531309735888453499666355200
4	1	0	5	3	-1507626455766906536772101681045760
4	1	0	5	2	-58383849866083687659130014926154240
4	1	0	5	1	-143052783526449103864205071251636480
4	1	0	4	5	-14480813473941219505681218969600
4	1	0	4	4	75282258158191185047849900214694656
4	1	0	4	3	3214134612200898797511460373836041024
4	1	0	4	2	18832874361677419742384261468603877504
4	1	0	4	1	-286517665642000329373430533836387763584
4	1	0	3	5	13078289471110685539151893679651328
4	1	0	3	4	-17822236495938343588930606275426773760
4	1	0	3	3	-58805882472954624425405723200421215296
4	1	0	3	2	43997223944944711857209832611525971397376
4	1	0	3	1	-80366987255077064199039233846192233624800
4	1	0	2	5	20794911041233822949788201294676097600
4	1	0	2	4	-35494383610128889657096054336910872637568
4	1	0	2	3	-1189604254473688938724750654501019404068672
4	1	0	2	2	14142907459648097655267741283528698431778912
4	1	0	2	1	1391779836363370247680595727683898600653952
4	1	0	1	5	6614555556758343221376040324556476863360
4	1	0	1	4	-7223430206689422130773577011860206308495360
4	1	0	1	3	-265227213433161200682924044558455614387540048
4	1	0	1	2	1594161415775987845765793691264810523270915776
4	1	0	1	1	1658461820804851409677189182761484165203909256
4	1	0	0	5	506478652929609430581394744046636407572576
4	1	0	0	4	-430384184693355475722203078130520533477084240
4	1	0	0	3	-16346488708899596130071187609398489497651524600
4	1	0	0	2	67362121052519290095717287011331337942943738128
4	1	0	0	1	118255219570744053718666335554095970427103188114
4	0	10	0	3	32483825190447022080000000
4	0	10	0	2	-259870601523576176640000000
4	0	10	0	1	-129935300761788088320000000
4	0	9	1	3	-57388091169789739008000000
4	0	9	1	2	567384146659807985664000000
4	0	9	1	1	-203565304526801338368000000
4	0	9	0	4	-250081725740224160563200000
4	0	9	0	3	-70999738255997428402667520000
4	0	9	0	2	433300518159201536806748160000
4	0	9	0	1	419687135062412996406804480000
4	0	8	2	3	27416903739800371200000000
4	0	8	2	2	-410628867151035432960000000
4	0	8	2	1	745739781722570096640000000
4	0	8	1	4	459044342760207465676800000
4	0	8	1	3	141067464030442889205719040000
4	0	8	1	2	-1095519727289301771924357120000
4	0	8	1	1	-244422108857385117994844160000
4	0	8	0	4	446750940503898721123540992000
4	0	8	0	3	66558143383647103818741124915200
4	0	8	0	2	-309379156879446476038951405977600
4	0	8	0	1	-441567063487579901872768863436800
4	0	7	3	3	-1330356088640102400000000
4	0	7	3	2	102032527841788723200000000
4	0	7	3	1	-519648656536638259200000000
4	0	7	2	4	-237851877900493841817600000
4	0	7	2	3	-81136691691782364121743360000
4	0	7	2	2	941790092840131057889402880000
4	0	7	2	1	-895329410226716191291637760000
4	0	7	1	4	-861842579081883102615416832000
4	0	7	1	3	-135016079527188695048535764582400
4	0	7	1	2	859191078853982557671416793907200
4	0	7	1	1	549869986282214988442069821849600
4	0	7	0	4	-337330427111600584859312125132800
4	0	7	0	3	-35252382110196771220674698734436352
4	0	7	0	2	124659728023275679749133179985698816
4	0	7	0	1	236332850910728409692180865075806208
4	0	6	4	3	-385610460475392000000000
4	0	6	4	2	-1349636611663872000000000
4	0	6	4	1	95438588967659520000000000
4	0	6	3	4	18618622668363589632000000
4	0	6	3	3	9635255902497368936448000000
4	0	6	3	2	-310685154964819669584691200000
4	0	6	3	1	982025472428860940483788800000
4	0	6	2	4	495926676463115950163804160000
4	0	6	2	3	80840784021227103701322357350400
4	0	6	2	2	-789959383928523154886334817075200
4	0	6	2	1	356542042750525860167892680294400
4	0	6	1	4	643270560624697490815947623792640
4	0	6	1	3	68444661025280324264246969403543552
4	0	6	1	2	-364721939426934309920072122290733056
4	0	6	1	1	-350298151288411001640020240167600128
4	0	6	0	4	142362077226153557937159695819784192
4	0	6	0	3	11708294944406997437623422756233533440
4	0	6	0	2	-31232275901089565862384643784536018944
4	0	6	0	1	-75403057663917227718949212036484623360
4	0	5	5	2	-1285368201584640000000000
4	0	5	5	1	1446039226782720000000000
4	0	5	4	4	4873634207333360640000000
4	0	5	4	3	1037012146923453297868800000
4	0	5	4	2	26411284763867797333401600000
4	0	5	4	1	-283698727334034182085427200000
4	0	5	3	4	-66313252755200945632665600000
4	0	5	3	3	-12097849065443856625045082112000
4	0	5	3	2	285068035439887570146673477632000
4	0	5	3	1	-646201790764242663198251483136000
4	0	5	2	4	-373716757293341092647954881495040
4	0	5	2	3	-39413924114307524200716326165790720
4	0	5	2	2	334662398549388023117360180933099520
4	0	5	2	1	-38724024916703999849775405119815680
4	0	5	1	4	-255130669910853485090649566641704960
4	0	5	1	3	-20710085794167425565058599193852870656
4	0	5	1	2	93236239605287994055467114203246481408
4	0	5	1	1	114529711563209582793109820732270911488
4	0	5	0	4	-37218914398846403317607803472901196800
4	0	5	0	3	-2557848738338228189889382239510888416256
4	0	5	0	2	5033547380685824706893266190818788037632
4	0	5	0	1	15394471749697873897322670810792777887232
4	0	4	6	1	-1071140167987200000000000
4	0	4	5	4	-192805230237696000000000
4	0	4	5	3	-92741597272889588736000000
4	0	4	5	2	3299687669468902717440000000
4	0	4	5	1	19081362804606449381376000000
4	0	4	4	4	-6972235604961997017415680000
4	0	4	4	3	-673834068132822721914918912000
4	0	4	4	2	-33199176172307755443873583104000
4	0	4	4	1	222554915954786607310786295808000
4	0	4	3	4	59343550674428902722424997068800
4	0	4	3	3	6203149373866453244788046260469760
4	0	4	3	2	-119625495130207524462893050258022400
4	0	4	3	1	204278785827509662072849789563248640
4	0	4	2	4	139648528462278563785208068162891776
4	0	4	2	3	10808177670090043608719394642259699200
4	0	4	2	2	-80719514152505137510643201593446696960
4	0	4	2	1	-10984914295483086990007476450306960384
4	0	4	1	4	59704537267231248886967046559310622720
4	0	4	1	3	3938892431342770024707509988465308894208
4	0	4	1	2	-14986898296935815785048230576237846865920
4	0	4	1	1	-22090000569445465513740009486653891977728
4	0	4	0	4	6280662217593267327533259718289299451904
4	0	4	0	3	373906968563178013607523005864286076823808
4	0	4	0	2	-518892428255364941231857445578501111609344
4	0	4	0	1	-2068385494270683063506765657037095395692288
4	0	3	6	4	-21422803359744000000000
4	0	3	6	3	-4539349213240688640000000
4	0	3	6	2	-310173914548658257920000000
4	0	3	6	1	2562529112974128476160000000
4	0	3	5	4	896271767918401888972800000
4	0	3	5	3	123019239628404624755404800000
4	0	3	5	2	-1589628451957087050155151360000
4	0	3	5	1	-22658681202656537280064757760000
4	0	3	4	4	2534046238443195891459437875200
4	0	3	4	3	163964257557505968602999197900800
4	0	3	4	2	14989422462212067943948966605312000
4	0	3	4	1	-73772844328226667325017223836057600
4	0	3	3	4	-22587408323396044480143487812077568
4	0	3	3	3	-1608532756871418351827136469528851456
4	0	3	3	2	26429499358658670941201292804159040512
4	0	3	3	1	-34404052569472522655932519293749508096
4	0	3	2	4	-28808891839556927171647032541110100992
4	0	3	2	3	-1755912085607173588044371877488631155712
4	0	3	2	2	11567561281013654115724856779211073056256
4	0	3	2	1	3950906161966904602859842264678528757760
4	0	3	1	4	-8532001583132774241311848051542321822720
4	0	3	1	3	-476119719176463237913544035600273746118656
4	0	3	1	2	1522038589899520742123690702722030748591616
4	0	3	1	1	2618425526945243206969345470873576298709760
4	0	3	0	4	-686827064577045064519791038704160092083264
4	0	3	0	3	-36269953588121042671139967683502875380108416
4	0	3	0	2	32485577045540967425637585672723715409802432
4	0	3	0	1	182367015865403759709765586478343084329460864
4	0	2	7	3	-35704672266240000000000
4	0	2	7	2	-11603066361934233600000000
4	0	2	7	1	-242849553471716198400000000
4	0	2	6	4	47617658991943571865600000
4	0	2	6	3	5568721683568156073779200000
4	0	2	6	2	324169540137315868232908800000
4	0	2	6	1	-856158676311538347392102400000
4	0	2	5	4	-654269656601930681357687808000
4	0	2	5	3	-50841814986321208098183832780800
4	0	2	5	2	153776447723177846400171263385600
4	0	2	5	1	8142464313337601356923691490918400
4	0	2	4	4	-174880430744963761706089348915200
4	0	2	4	3	-13297661041573141726799348746513920
4	0	2	4	2	-3085928317042500962667637749517240320
4	0	2	4	1	11748517834553428030403794806374323200
4	0	2	3	4	4206553341597488813612315054063044608
4	0	2	3	3	223752762187644618031884304506178369536
4	0	2	3	2	-3180081587555169029902595917138492271616
4	0	2	3	1	3120265897134252370304755865477140472832
4	0	2	2	4	3343004546367875448244429726900742513664
4	0	2	2	3	168016690414704264985598131652499588175488
4	0	2	2	2	-974277134207655108276942198244372167477504
4	0	2	2	1	-506990202233085501404729631228799624498752
4	0	2	1	4	732843968590902918403235013219441296569728
4	0	2	1	3	35560154457540008802602500938070949721702144
4	0	2	1	2	-94445148301642958797054245201630516409074048
4	0	2	1	1	-187850275046608630685329351097746720592441760
4	0	2	0	4	47093329565076299798520902500691858596309248
4	0	2	0	3	2243051680280938173274322176517483463814088976
4	0	2	0	2	-1057958664439871542856388321264370872340433184
4	0	2	0	1	-10165353721513468789389196060670187577373948952
4	0	1	8	1	-7121891961372672000000000
4	0	1	7	4	75984303205527552000000
4	0	1	7	3	60300904516695926784000000
4	0	1	7	2	8238718985361487220736000000
4	0	1	7	1	181251067830443664514560000000
4	0	1	6	4	-20786387648277920480239104000
4	0	1	6	3	-1807743173617518358451328000000
4	0	1	6	2	-91378065751448755804297228800000
4	0	1	6	1	-12794927555828888134920668160000
4	0	1	5	4	155809995226917515511177239009280
4	0	1	5	3	8423547831364005206227504311183360
4	0	1	5	2	27147486063648950961211985210219520
4	0	1	5	1	-1130702951513407797112234204784332800
4	0	1	4	4	-43159350044300320956284357870472192
4	0	1	4	3	-447749734784879041579987819170988032
4	0	1	4	2	294548930827478709677975658914934898176
4	0	1	4	1	-883391940149901846938769059643967561728
4	0	1	3	4	-378424649163108300765534317044558273536
4	0	1	3	3	-15959174738813464701026491897175286107904
4	0	1	3	2	196985376179565691082731767053556928169472
4	0	1	3	1	-141030585326365928675803959829681695522048
4	0	1	2	4	-204598356847621678374082893435566210113152
4	0	1	2	3	-8761835554650703729228282633632180245338944
4	0	1	2	2	44498297675436650890553055955235494768955136
4	0	1	2	1	30441602566308941796007072456553420690323680
4	0	1	1	4	-34799882044635858739316098213570126334624640
4	0	1	1	3	-1498297488681618093120767185371298010647070688
4	0	1	1	2	3251561459747814637398250285973053472065544832
4	0	1	1	1	7494840097792104196024921041190434782859558384
4	0	1	0	4	-1842393614031784217065705502113233671494921056
4	0	1	0	3	-80127755120836810236760784366221943704114303104
4	0	1	0	2	8244316177256004955897356463088398771658750976
4	0	1	0	1	325000737800748019525779835797175715606342571072
4	0	0	8	3	67725812510346240000000
4	0	0	8	2	5968252577647097856000000
4	0	0	8	1	2738910574819191582720000000
4	0	0	7	4	-26536991369630144716800000
4	0	0	7	3	-13637695287692445990566400000
4	0	0	7	2	-1149103870056349127757296640000
4	0	0	7	1	-27543466563192174545336586240000
4	0	0	6	4	2334658080581778012575832576000
4	0	0	6	3	171767433549535940204775916047360
4	0	0	6	2	7540297649113422756561799803955200
4	0	0	6	1	17026994471508754836396149437885440
4	0	0	5	4	-11700178537660077994875787021019136
4	0	0	5	3	-492203915706173030758053313560963072
4	0	0	5	2	-3707925950342235672371523270709186560
4	0	0	5	1	52001525150361369640447562747078710272
4	0	0	4	4	5012781297025982762572734876297048576
4	0	0	4	3	80941361260264382243621816472180157056
4	0	0	4	2	-10543026965636289935233781387757285721344
4	0	0	4	1	25082661945700341556505755612112104411968
4	0	0	3	4	13137588624167477050287228361713426180096
4	0	0	3	3	458833900075482658806235577312000106664320
4	0	0	3	2	-4913749504405279821603887307859324584436992
4	0	0	3	1	2409770771374573319676474116080966438003968
4	0	0	2	4	5140725106735965580638630293180558009427840
4	0	0	2	3	192266323425252547499365316197151079624958368
4	0	0	2	2	-849377473744479710906020354056715642669408320
4	0	0	2	1	-713831919066217449821215066165356065940232560
4	0	0	1	4	702746611659328439885978430969712330929560064
4	0	0	1	3	27263284023093757455389064081331015445388978240
4	0	0	1	2	-47225241952212700341986945190360047039943712512
4	0	0	1	1	-127744399825721949330686562872809171749688678032
4	0	0	0	4	31409614883860252320851192732283464443692462720
4	0	0	0	3	1259115280287573226457480324400715822262147626992
4	0	0	0	2	276127162922382247858911885301031923957199503200
4	0	0	0	1	-4540971947217740134624669683258151131348478152432
3	9	1	0	1	69038331139800000000000
3	9	0	0	3	-92649440389611600000000
3	9	0	0	2	19010671015979887200000000
3	9	0	0	1	-273736275539494086000000000
3	8	2	0	2	-579921981574320000000000
3	8	2	0	1	-4784705026428240000000000
3	8	1	1	1	-2003157638374500000000000
3	8	1	0	4	255165671892700800000000
3	8	1	0	3	-161465480376622535520000000
3	8	1	0	2	2663975710407463076160000000
3	8	1	0	1	6091290997850020620960000000
3	8	0	1	3	1211300532624837600000000
3	8	0	1	2	-258450666317418607200000000
3	8	0	1	1	4511281920303926619000000000
3	8	0	0	5	-2609980301073911040000000
3	8	0	0	4	1043165661033304733760000000
3	8	0	0	3	31160782825239136430275200000
3	8	0	0	2	-527724616692374743756060800000
3	8	0	0	1	-1613237007007189197641764800000
3	7	3	0	3	99415196841312000000000
3	7	3	0	2	38004387891488352000000000
3	7	3	0	1	-56737625235676992000000000
3	7	2	1	2	9039000409776360000000000
3	7	2	1	1	64624445634418110000000000
3	7	2	0	4	1425577102261139520000000
3	7	2	0	3	-2276518409915151494016000000
3	7	2	0	2	-46137478426879181620608000000
3	7	2	0	1	39386733499746740963808000000
3	7	1	2	1	16033629389558400000000000
3	7	1	1	4	-145947032029537200000000
3	7	1	1	3	-71670642760777179600000000
3	7	1	1	2	-13091225345204983049520000000
3	7	1	1	1	-65363339174105180037600000000
3	7	1	0	5	-32919840159914866752000000
3	7	1	0	4	10336846031872388040614400000
3	7	1	0	3	1035489263616587109000522240000
3	7	1	0	2	13365426031856853470247409920000
3	7	1	0	1	-13459559324243415756775823520000
3	7	0	2	3	-1299176913847920300000000
3	7	0	2	2	-27356068417642363800000000
3	7	0	2	1	-11242517636684089288800000000
3	7	0	1	5	106733259942130800000000
3	7	0	1	4	-108931770060166440144000000
3	7	0	1	3	31867458415397881693070400000
3	7	0	1	2	2230061228541872667056707200000
3	7	0	1	1	11818833707937494847899350800000
3	7	0	0	5	7748894608999949047357440000
3	7	0	0	4	-1882136175351671526385092480000
3	7	0	0	3	-108573485048806036146799915209600
3	7	0	0	2	-1056875034430274428029740800550400
3	7	0	0	1	1305240964718961503939965651627200
3	6	4	0	3	-6651378765637516800000000
3	6	4	0	2	619586034209844019200000000
3	6	4	0	1	59202352235345788800000000
3	6	3	1	3	-1492734243480912000000000
3	6	3	1	2	-115022043820188000000000
3	6	3	1	1	1134548988081622272000000000
3	6	3	0	4	62999398188012524544000000
3	6	3	0	3	4193984756746704911616000000
3	6	3	0	2	-913421487727823686537536000000
3	6	3	0	1	-559292789316367517069952000000
3	6	2	2	2	-15431949873321840000000000
3	6	2	2	1	23996538397498140000000000
3	6	2	1	4	15079630114536187680000000
3	6	2	1	3	2867015825649000921312000000
3	6	2	1	2	25469797735136416040352000000
3	6	2	1	1	-1326415133274468921775440000000
3	6	2	0	5	-46043780882083512192000000
3	6	2	0	4	-33591171108937423147706880000
3	6	2	0	3	-342041965587928233419802624000
3	6	2	0	2	378974351861741795049828960192000
3	6	2	0	1	289577498964973798984564552416000
3	6	1	3	1	-21662345448092700000000000
3	6	1	2	4	92316801157756200000000
3	6	1	2	3	209454337046722597200000000
3	6	1	2	2	16533762945327078726960000000
3	6	1	2	1	39010183143485553789120000000
3	6	1	1	5	7720828205815809504000000
3	6	1	1	4	-14650967378321560305504000000
3	6	1	1	3	-1222710020797049299392670080000
3	6	1	1	2	-12173393522477066887065244320000
3	6	1	1	1	388948601750570447103258618960000
3	6	1	0	5	1745121248137759471709184000
3	6	1	0	4	10817895356381979871569776361600
3	6	1	0	3	-119941964226550415489190741360000
3	6	1	0	2	-59269651564192038135607831967001600
3	6	1	0	1	-50553032774161730066041602372652800
3	6	0	3	3	386928464978970000000000
3	6	0	3	2	151802806790907739800000000
3	6	0	3	1	12451261615517534823000000000
3	6	0	2	5	989019282303471960000000
3	6	0	2	4	-497796396709413319488000000
3	6	0	2	3	-65369427099998478485054400000
3	6	0	2	2	-2875594365750102121542304800000
3	6	0	2	1	-10479087108548555402482660800000
3	6	0	1	5	-3592550940536456987679360000
3	6	0	1	4	2798429101881795117275732352000
3	6	0	1	3	130651125445869962758124365900800
3	6	0	1	2	1369569736414383566042208181953600
3	6	0	1	1	-32617883356827769397495128996807200
3	6	0	0	5	2157096578176261817475789214080
3	6	0	0	4	-1339992497311285409104108352405760
